"BeachName","DOW","Date","MonitoringOrg","Ecoli_1dGM","Ecoli_30dGM","Ecoli_units","ClosureYN","ClosureReason"
"Bryant","27006700",2017-08-21,"TRPD",2420,869.49,"mpn","Y","ecoli_1dayGM"
"French","27010400",2017-08-21,"TRPD",32,139.8,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2017-08-21,"TRPD",5,1.38,"mpn","N",""
"Medicine West","27010400",2017-08-21,"TRPD",105,7.94,"mpn","N",""
"Parkers","27010700",2017-08-21,"TRPD",70,90.64,"mpn","N",""
"Fish","27011800",2017-08-21,"TRPD",219,66.87,"mpn","N",""
"Baker - Camp","27017600",2017-08-21,"TRPD",16,4.82,"mpn","N",""
"Baker - Main","27017600",2017-08-21,"TRPD",34,35.91,"mpn","N",""
"Rebecca","27019200",2017-08-21,"TRPD",10,23.76,"mpn","N",""
"French","27010400",2017-08-22,"TRPD",142,145.82,"mpn","Y","ecoli_30dayGM"
"Cleary","70002200",2017-08-22,"TRPD",10,77.23,"mpn","N",""
"Cedar","70009100",2017-08-22,"TRPD",67,15.68,"mpn","N",""
"French","27010400",2017-08-23,"TRPD",56,136.12,"mpn","Y","ecoli_30dayGM"
"French","27010400",2017-08-24,"TRPD",35,58.34,"mpn","N",""
"Bryant","27006700",2017-08-28,"TRPD",50,662.97,"mpn","Y","ecoli_30dayGM"
"Medicine West","27010400",2017-08-28,"TRPD",1553,21.77,"mpn","Y","ecoli_1dayGM"
"Parkers","27010700",2017-08-28,"TRPD",186,137.69,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2017-08-28,"TRPD",4,1.82,"mpn","N",""
"French","27010400",2017-08-28,"TRPD",249,73.99,"mpn","N",""
"Fish","27011800",2017-08-28,"TRPD",45,90.34,"mpn","N",""
"Baker - Camp","27017600",2017-08-28,"TRPD",26,8.04,"mpn","N",""
"Baker - Main","27017600",2017-08-28,"TRPD",2,29.9,"mpn","N",""
"Rebecca","27019200",2017-08-28,"TRPD",1,9.86,"mpn","N",""
"Cleary","70002200",2017-08-28,"TRPD",25,97,"mpn","N",""
"Cedar","70009100",2017-08-28,"TRPD",11,9.55,"mpn","N",""
"Bryant","27006700",2017-08-29,"TRPD",132,471.31,"mpn","Y","ecoli_30dayGM"
"Bryant","27006700",2017-08-30,"TRPD",308,364.06,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2018-05-21,"TRPD",1,NA,"mpn","N",""
"Bryant","27006700",2018-05-21,"TRPD",8,NA,"mpn","N",""
"French","27010400",2018-05-21,"TRPD",53,NA,"mpn","N",""
"Medicine West","27010400",2018-05-21,"TRPD",4,NA,"mpn","N",""
"Parkers","27010700",2018-05-21,"TRPD",6,NA,"mpn","N",""
"Fish","27011800",2018-05-21,"TRPD",1,NA,"mpn","N",""
"Baker - Camp","27017600",2018-05-21,"TRPD",1,NA,"mpn","N",""
"Baker - Main","27017600",2018-05-21,"TRPD",2,NA,"mpn","N",""
"Rebecca","27019200",2018-05-21,"TRPD",1,NA,"mpn","N",""
"Cedar","70009100",2018-05-21,"TRPD",16,NA,"mpn","N",""
"Cleary","70002200",2018-05-22,"TRPD",17,NA,"mpn","N",""
"Auburn","10004400",2018-05-29,"TRPD",1,NA,"mpn","N",""
"Bryant","27006700",2018-05-29,"TRPD",101,NA,"mpn","N",""
"French","27010400",2018-05-29,"TRPD",36,NA,"mpn","N",""
"Medicine West","27010400",2018-05-29,"TRPD",91,NA,"mpn","N",""
"Parkers","27010700",2018-05-29,"TRPD",20,NA,"mpn","N",""
"Fish","27011800",2018-05-29,"TRPD",12,NA,"mpn","N",""
"Baker - Camp","27017600",2018-05-29,"TRPD",8,NA,"mpn","N",""
"Baker - Main","27017600",2018-05-29,"TRPD",3,NA,"mpn","N",""
"Rebecca","27019200",2018-05-29,"TRPD",47,NA,"mpn","N",""
"Cleary","70002200",2018-05-29,"TRPD",14,NA,"mpn","N",""
"Cedar","70009100",2018-05-29,"TRPD",53,NA,"mpn","N",""
"Auburn","10004400",2018-06-04,"TRPD",1,NA,"mpn","N",""
"Bryant","27006700",2018-06-04,"TRPD",3,NA,"mpn","N",""
"French","27010400",2018-06-04,"TRPD",113,NA,"mpn","N",""
"Medicine West","27010400",2018-06-04,"TRPD",56,NA,"mpn","N",""
"Parkers","27010700",2018-06-04,"TRPD",5,NA,"mpn","N",""
"Fish","27011800",2018-06-04,"TRPD",2,NA,"mpn","N",""
"Baker - Camp","27017600",2018-06-04,"TRPD",16,NA,"mpn","N",""
"Baker - Main","27017600",2018-06-04,"TRPD",5,NA,"mpn","N",""
"Rebecca","27019200",2018-06-04,"TRPD",8,NA,"mpn","N",""
"Cleary","70002200",2018-06-05,"TRPD",8,NA,"mpn","N",""
"Cedar","70009100",2018-06-05,"TRPD",47,NA,"mpn","N",""
"Auburn","10004400",2018-06-11,"TRPD",23,NA,"mpn","N",""
"Bryant","27006700",2018-06-11,"TRPD",9,NA,"mpn","N",""
"French","27010400",2018-06-11,"TRPD",6,NA,"mpn","N",""
"Medicine West","27010400",2018-06-11,"TRPD",11,NA,"mpn","N",""
"Parkers","27010700",2018-06-11,"TRPD",29,NA,"mpn","N",""
"Fish","27011800",2018-06-11,"TRPD",1,NA,"mpn","N",""
"Baker - Camp","27017600",2018-06-11,"TRPD",3,NA,"mpn","N",""
"Baker - Main","27017600",2018-06-11,"TRPD",4,NA,"mpn","N",""
"Rebecca","27019200",2018-06-11,"TRPD",10,NA,"mpn","N",""
"Cleary","70002200",2018-06-11,"TRPD",26,NA,"mpn","N",""
"Cedar","70009100",2018-06-11,"TRPD",14,NA,"mpn","N",""
"Auburn","10004400",2018-06-18,"TRPD",39,3.9,"mpn","N",""
"Bryant","27006700",2018-06-18,"TRPD",18,13.15,"mpn","N",""
"French","27010400",2018-06-18,"TRPD",71,39.14,"mpn","N",""
"Medicine West","27010400",2018-06-18,"TRPD",172,32.9,"mpn","N",""
"Parkers","27010700",2018-06-18,"TRPD",770,26.63,"mpn","N",""
"Fish","27011800",2018-06-18,"TRPD",210,5.5,"mpn","N",""
"Baker - Camp","27017600",2018-06-18,"TRPD",44,7.01,"mpn","N",""
"Baker - Main","27017600",2018-06-18,"TRPD",20,4.74,"mpn","N",""
"Rebecca","27019200",2018-06-18,"TRPD",5,7.16,"mpn","N",""
"Cleary","70002200",2018-06-19,"TRPD",308,27.33,"mpn","N",""
"Cedar","70009100",2018-06-19,"TRPD",91,34.76,"mpn","N",""
"Auburn","10004400",2018-06-25,"TRPD",10,6.17,"mpn","N",""
"Bryant","27006700",2018-06-25,"TRPD",4,11.44,"mpn","N",""
"French","27010400",2018-06-25,"TRPD",613,63.86,"mpn","N",""
"Medicine West","27010400",2018-06-25,"TRPD",57,55.98,"mpn","N",""
"Parkers","27010700",2018-06-25,"TRPD",12,30.59,"mpn","N",""
"Fish","27011800",2018-06-25,"TRPD",7,8.12,"mpn","N",""
"Baker - Camp","27017600",2018-06-25,"TRPD",13,11.7,"mpn","N",""
"Baker - Main","27017600",2018-06-25,"TRPD",47,8.92,"mpn","N",""
"Rebecca","27019200",2018-06-25,"TRPD",16,12.46,"mpn","N",""
"Cleary","70002200",2018-06-25,"TRPD",285,48.03,"mpn","N",""
"Cedar","70009100",2018-06-25,"TRPD",29,39.16,"mpn","N",""
"Auburn","10004400",2018-07-02,"TRPD",21,11.35,"mpn","N",""
"Bryant","27006700",2018-07-02,"TRPD",9,7.06,"mpn","N",""
"French","27010400",2018-07-02,"TRPD",20,56.78,"mpn","N",""
"Medicine West","27010400",2018-07-02,"TRPD",65,52.33,"mpn","N",""
"Parkers","27010700",2018-07-02,"TRPD",16,29.26,"mpn","N",""
"Fish","27011800",2018-07-02,"TRPD",517,17.23,"mpn","N",""
"Baker - Camp","27017600",2018-07-02,"TRPD",88,18.91,"mpn","N",""
"Baker - Main","27017600",2018-07-02,"TRPD",122,18.71,"mpn","N",""
"Rebecca","27019200",2018-07-02,"TRPD",5,7.96,"mpn","N",""
"Cleary","70002200",2018-07-02,"TRPD",63,64.89,"mpn","N",""
"Cedar","70009100",2018-07-02,"TRPD",35,36.04,"mpn","N",""
"Auburn","10004400",2018-07-09,"TRPD",26,21.78,"mpn","N",""
"Bryant","27006700",2018-07-09,"TRPD",2,6.51,"mpn","N",""
"French","27010400",2018-07-09,"TRPD",45,47.23,"mpn","N",""
"Medicine West","27010400",2018-07-09,"TRPD",3,29.15,"mpn","N",""
"Parkers","27010700",2018-07-09,"TRPD",1,21.2,"mpn","N",""
"Fish","27011800",2018-07-09,"TRPD",308,47.19,"mpn","N",""
"Baker - Camp","27017600",2018-07-09,"TRPD",11,17.54,"mpn","N",""
"Baker - Main","27017600",2018-07-09,"TRPD",26,26.02,"mpn","N",""
"Rebecca","27019200",2018-07-09,"TRPD",1,5.25,"mpn","N",""
"Cleary","70002200",2018-07-09,"TRPD",1,42.81,"mpn","N",""
"Cedar","70009100",2018-07-09,"TRPD",22,30.96,"mpn","N",""
"Auburn","10004400",2018-07-16,"TRPD",1,13.03,"mpn","N",""
"Bryant","27006700",2018-07-16,"TRPD",1,4.76,"mpn","N",""
"French","27010400",2018-07-16,"TRPD",7,34.36,"mpn","N",""
"Medicine West","27010400",2018-07-16,"TRPD",7,22.98,"mpn","N",""
"Parkers","27010700",2018-07-16,"TRPD",1,12.75,"mpn","N",""
"Fish","27011800",2018-07-16,"TRPD",84,51.95,"mpn","N",""
"Baker - Camp","27017600",2018-07-16,"TRPD",27,18.85,"mpn","N",""
"Baker - Main","27017600",2018-07-16,"TRPD",30,26.64,"mpn","N",""
"Rebecca","27019200",2018-07-16,"TRPD",5,5.21,"mpn","N",""
"Cleary","70002200",2018-07-17,"TRPD",9,33.01,"mpn","N",""
"Cedar","70009100",2018-07-17,"TRPD",2,19.61,"mpn","N",""
"Auburn","10004400",2018-07-23,"TRPD",1,7.73,"mpn","N",""
"Bryant","27006700",2018-07-23,"TRPD",1,3.3,"mpn","N",""
"French","27010400",2018-07-23,"TRPD",23,42.98,"mpn","N",""
"Medicine West","27010400",2018-07-23,"TRPD",16,24.46,"mpn","N",""
"Parkers","27010700",2018-07-23,"TRPD",3,8.73,"mpn","N",""
"Fish","27011800",2018-07-23,"TRPD",41,96.47,"mpn","N",""
"Baker - Camp","27017600",2018-07-23,"TRPD",16,24.91,"mpn","N",""
"Baker - Main","27017600",2018-07-23,"TRPD",78,43.71,"mpn","N",""
"Rebecca","27019200",2018-07-23,"TRPD",12,5.37,"mpn","N",""
"Cleary","70002200",2018-07-23,"TRPD",1,19.18,"mpn","N",""
"Cedar","70009100",2018-07-23,"TRPD",2,14.18,"mpn","N",""
"Auburn","10004400",2018-07-30,"TRPD",1,4.2,"mpn","N",""
"Bryant","27006700",2018-07-30,"TRPD",10,2.99,"mpn","N",""
"French","27010400",2018-07-30,"TRPD",47,40.13,"mpn","N",""
"Medicine West","27010400",2018-07-30,"TRPD",11,15.47,"mpn","N",""
"Parkers","27010700",2018-07-30,"TRPD",201,6.98,"mpn","N",""
"Fish","27011800",2018-07-30,"TRPD",687,117.54,"mpn","N",""
"Baker - Camp","27017600",2018-07-30,"TRPD",2,14.88,"mpn","N",""
"Baker - Main","27017600",2018-07-30,"TRPD",111,58.16,"mpn","N",""
"Rebecca","27019200",2018-07-30,"TRPD",7,5.68,"mpn","N",""
"Cleary","70002200",2018-07-30,"TRPD",1,7.38,"mpn","N",""
"Cedar","70009100",2018-07-30,"TRPD",4,8.42,"mpn","N",""
"Auburn","10004400",2018-08-06,"TRPD",1,2.86,"mpn","N",""
"Bryant","27006700",2018-08-06,"TRPD",3,2.85,"mpn","N",""
"French","27010400",2018-08-06,"TRPD",50,26.43,"mpn","N",""
"Medicine West","27010400",2018-08-06,"TRPD",18,12.76,"mpn","N",""
"Parkers","27010700",2018-08-06,"TRPD",10,6.77,"mpn","N",""
"Fish","27011800",2018-08-06,"TRPD",3,102.06,"mpn","N",""
"Baker - Camp","27017600",2018-08-06,"TRPD",74,19.89,"mpn","N",""
"Baker - Main","27017600",2018-08-06,"TRPD",272,77.94,"mpn","N",""
"Rebecca","27019200",2018-08-06,"TRPD",11,5.34,"mpn","N",""
"Cleary","70002200",2018-08-06,"TRPD",26,4.95,"mpn","N",""
"Cedar","70009100",2018-08-06,"TRPD",517,13.61,"mpn","N",""
"Auburn","10004400",2018-08-13,"TRPD",1,1,"mpn","N",""
"Bryant","27006700",2018-08-13,"TRPD",5,2.72,"mpn","N",""
"French","27010400",2018-08-13,"TRPD",99,32.71,"mpn","N",""
"Medicine West","27010400",2018-08-13,"TRPD",102,18.66,"mpn","N",""
"Parkers","27010700",2018-08-13,"TRPD",11,9.21,"mpn","N",""
"Fish","27011800",2018-08-13,"TRPD",9,36.4,"mpn","N",""
"Baker - Camp","27017600",2018-08-13,"TRPD",166,25.42,"mpn","N",""
"Baker - Main","27017600",2018-08-13,"TRPD",1,37.14,"mpn","N",""
"Rebecca","27019200",2018-08-13,"TRPD",1,5.41,"mpn","N",""
"Cleary","70002200",2018-08-13,"TRPD",6,4.26,"mpn","N",""
"Cedar","70009100",2018-08-13,"TRPD",2,6.98,"mpn","N",""
"Auburn","10004400",2018-08-20,"TRPD",2,1.15,"mpn","N",""
"Bryant","27006700",2018-08-20,"TRPD",5,3.76,"mpn","N",""
"French","27010400",2018-08-20,"TRPD",9,34.4,"mpn","N",""
"Medicine West","27010400",2018-08-20,"TRPD",32,25.29,"mpn","N",""
"Fish","27011800",2018-08-20,"TRPD",3,18.69,"mpn","N",""
"Baker - Camp","27017600",2018-08-20,"TRPD",11,21.24,"mpn","N",""
"Baker - Main","27017600",2018-08-20,"TRPD",32,37.62,"mpn","N",""
"Rebecca","27019200",2018-08-20,"TRPD",1203,16.19,"mpn","N",""
"Cleary","70002200",2018-08-20,"TRPD",28,5.35,"mpn","N",""
"Cedar","70009100",2018-08-20,"TRPD",12,9.99,"mpn","N",""
"Parkers","27010700",2018-08-21,"TRPD",51,20.22,"mpn","N",""
"Auburn","10004400",2018-08-27,"TRPD",2,1.32,"mpn","N",""
"Bryant","27006700",2018-08-27,"TRPD",36,7.7,"mpn","N",""
"French","27010400",2018-08-27,"TRPD",649,67.09,"mpn","N",""
"Medicine West","27010400",2018-08-27,"TRPD",219,42.67,"mpn","N",""
"Fish","27011800",2018-08-27,"TRPD",54,19.75,"mpn","N",""
"Baker - Camp","27017600",2018-08-27,"TRPD",51,26.78,"mpn","N",""
"Baker - Main","27017600",2018-08-27,"TRPD",48,34.14,"mpn","N",""
"Rebecca","27019200",2018-08-27,"TRPD",28,19.18,"mpn","N",""
"Auburn","10004400",2019-05-20,"TRPD",1,NA,"mpn","N",""
"Bryant","27006700",2019-05-20,"TRPD",4,NA,"mpn","N",""
"French","27010400",2019-05-20,"TRPD",6,NA,"mpn","N",""
"Medicine East","27010400",2019-05-20,"TRPD",37,NA,"mpn","N",""
"Medicine West","27010400",2019-05-20,"TRPD",121,NA,"mpn","N",""
"Parkers","27010700",2019-05-20,"TRPD",15,NA,"mpn","N",""
"Fish","27011800",2019-05-20,"TRPD",2,NA,"mpn","N",""
"Baker - Camp","27017600",2019-05-20,"TRPD",1,NA,"mpn","N",""
"Baker - Main","27017600",2019-05-20,"TRPD",1,NA,"mpn","N",""
"Rebecca","27019200",2019-05-20,"TRPD",4,NA,"mpn","N",""
"Cleary","70002200",2019-05-21,"TRPD",25.9,NA,"mpn","N",""
"Cedar","70009100",2019-05-21,"TRPD",24.3,NA,"mpn","N",""
"Auburn","10004400",2019-05-28,"TRPD",36.8,NA,"mpn","N",""
"Bryant","27006700",2019-05-28,"TRPD",17.5,NA,"mpn","N",""
"French","27010400",2019-05-28,"TRPD",31.3,NA,"mpn","N",""
"Medicine East","27010400",2019-05-28,"TRPD",980.4,NA,"mpn","N",""
"Medicine West","27010400",2019-05-28,"TRPD",12.1,NA,"mpn","N",""
"Parkers","27010700",2019-05-28,"TRPD",222.4,NA,"mpn","N",""
"Fish","27011800",2019-05-28,"TRPD",17.3,NA,"mpn","N",""
"Baker - Camp","27017600",2019-05-28,"TRPD",17.1,NA,"mpn","N",""
"Baker - Main","27017600",2019-05-28,"TRPD",15.8,NA,"mpn","N",""
"Rebecca","27019200",2019-05-28,"TRPD",5.2,NA,"mpn","N",""
"Cleary","70002200",2019-05-28,"TRPD",547.5,NA,"mpn","N",""
"Cedar","70009100",2019-05-28,"TRPD",5.2,NA,"mpn","N",""
"Auburn","10004400",2019-06-03,"TRPD",2,NA,"mpn","N",""
"Bryant","27006700",2019-06-03,"TRPD",49.6,NA,"mpn","N",""
"French","27010400",2019-06-03,"TRPD",20.9,NA,"mpn","N",""
"Medicine East","27010400",2019-06-03,"TRPD",38.8,NA,"mpn","N",""
"Medicine West","27010400",2019-06-03,"TRPD",4.1,NA,"mpn","N",""
"Parkers","27010700",2019-06-03,"TRPD",14.5,NA,"mpn","N",""
"Fish","27011800",2019-06-03,"TRPD",1,NA,"mpn","N",""
"Baker - Camp","27017600",2019-06-03,"TRPD",6.3,NA,"mpn","N",""
"Baker - Main","27017600",2019-06-03,"TRPD",1,NA,"mpn","N",""
"Rebecca","27019200",2019-06-03,"TRPD",34.1,NA,"mpn","N",""
"Cleary","70002200",2019-06-04,"TRPD",65,NA,"mpn","N",""
"Cedar","70009100",2019-06-04,"TRPD",34.5,NA,"mpn","N",""
"Auburn","10004400",2019-06-10,"TRPD",2,NA,"mpn","N",""
"Bryant","27006700",2019-06-10,"TRPD",4.1,NA,"mpn","N",""
"French","27010400",2019-06-10,"TRPD",155.3,NA,"mpn","N",""
"Medicine East","27010400",2019-06-10,"TRPD",8.5,NA,"mpn","N",""
"Medicine West","27010400",2019-06-10,"TRPD",2,NA,"mpn","N",""
"Parkers","27010700",2019-06-10,"TRPD",6.3,NA,"mpn","N",""
"Fish","27011800",2019-06-10,"TRPD",34.1,NA,"mpn","N",""
"Baker - Camp","27017600",2019-06-10,"TRPD",43.7,NA,"mpn","N",""
"Baker - Main","27017600",2019-06-10,"TRPD",27.5,NA,"mpn","N",""
"Rebecca","27019200",2019-06-10,"TRPD",2,NA,"mpn","N",""
"Cleary","70002200",2019-06-10,"TRPD",37.3,NA,"mpn","N",""
"Cedar","70009100",2019-06-10,"TRPD",1,NA,"mpn","N",""
"Auburn","10004400",2019-06-17,"TRPD",1,2.71,"mpn","N",""
"Bryant","27006700",2019-06-17,"TRPD",41.4,14.26,"mpn","N",""
"French","27010400",2019-06-17,"TRPD",37.3,29.6,"mpn","N",""
"Medicine East","27010400",2019-06-17,"TRPD",165.8,72.36,"mpn","N",""
"Medicine West","27010400",2019-06-17,"TRPD",10.9,10.55,"mpn","N",""
"Parkers","27010700",2019-06-17,"TRPD",16.1,21.78,"mpn","N",""
"Fish","27011800",2019-06-17,"TRPD",1,4.11,"mpn","N",""
"Baker - Camp","27017600",2019-06-17,"TRPD",17.1,9.58,"mpn","N",""
"Baker - Main","27017600",2019-06-17,"TRPD",23.3,6.33,"mpn","N",""
"Rebecca","27019200",2019-06-17,"TRPD",1,4.27,"mpn","N",""
"Cleary","70002200",2019-06-18,"TRPD",79.4,77.13,"mpn","N",""
"Cedar","70009100",2019-06-18,"TRPD",1,5.34,"mpn","N",""
"Medicine East","27010400",2019-06-24,"TRPD",649,128.32,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2019-06-24,"TRPD",1,2.71,"mpn","N",""
"Bryant","27006700",2019-06-24,"TRPD",30,21.33,"mpn","N",""
"French","27010400",2019-06-24,"TRPD",194,59.33,"mpn","N",""
"Medicine West","27010400",2019-06-24,"TRPD",29,7.93,"mpn","N",""
"Parkers","27010700",2019-06-24,"TRPD",69,29.56,"mpn","N",""
"Fish","27011800",2019-06-24,"TRPD",2,4.11,"mpn","N",""
"Baker - Camp","27017600",2019-06-24,"TRPD",62,21.86,"mpn","N",""
"Baker - Main","27017600",2019-06-24,"TRPD",111,16.22,"mpn","N",""
"Rebecca","27019200",2019-06-24,"TRPD",1,3.24,"mpn","N",""
"Cleary","70002200",2019-06-24,"TRPD",261,122.43,"mpn","N",""
"Cedar","70009100",2019-06-24,"TRPD",29,5.54,"mpn","N",""
"Medicine East","27010400",2019-06-26,"TRPD",5.2,45,"mpn","N",""
"Medicine East","27010400",2019-07-01,"TRPD",2419.6,102.85,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2019-07-01,"TRPD",4.1,1.75,"mpn","N",""
"Bryant","27006700",2019-07-01,"TRPD",51.2,26.44,"mpn","N",""
"French","27010400",2019-07-01,"TRPD",67.7,69.23,"mpn","N",""
"Medicine West","27010400",2019-07-01,"TRPD",44.3,10.28,"mpn","N",""
"Parkers","27010700",2019-07-01,"TRPD",28.5,19.6,"mpn","N",""
"Fish","27011800",2019-07-01,"TRPD",17.3,4.11,"mpn","N",""
"Baker - Camp","27017600",2019-07-01,"TRPD",8.6,19.05,"mpn","N",""
"Baker - Main","27017600",2019-07-01,"TRPD",65.7,21.57,"mpn","N",""
"Rebecca","27019200",2019-07-01,"TRPD",3.1,2.92,"mpn","N",""
"Cleary","70002200",2019-07-02,"TRPD",67,80.43,"mpn","N",""
"Cedar","70009100",2019-07-02,"TRPD",12.1,6.56,"mpn","N",""
"Auburn","10004400",2019-07-08,"TRPD",5.2,2.12,"mpn","N",""
"Bryant","27006700",2019-07-08,"TRPD",344.8,38.97,"mpn","N",""
"French","27010400",2019-07-08,"TRPD",27.5,73.13,"mpn","N",""
"Medicine East","27010400",2019-07-08,"TRPD",95.9,101.66,"mpn","N",""
"Medicine West","27010400",2019-07-08,"TRPD",7.5,11.6,"mpn","N",""
"Parkers","27010700",2019-07-08,"TRPD",8.6,17.66,"mpn","N",""
"Fish","27011800",2019-07-08,"TRPD",13.2,6.89,"mpn","N",""
"Baker - Camp","27017600",2019-07-08,"TRPD",121.1,34.41,"mpn","N",""
"Baker - Main","27017600",2019-07-08,"TRPD",119.8,56.18,"mpn","N",""
"Rebecca","27019200",2019-07-08,"TRPD",4.1,1.91,"mpn","N",""
"Cleary","70002200",2019-07-08,"TRPD",193.5,100.04,"mpn","N",""
"Cedar","70009100",2019-07-08,"TRPD",218.7,9.48,"mpn","N",""
"Medicine East","27010400",2019-07-15,"TRPD",102,153.82,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2019-07-15,"TRPD",2,2.1,"mpn","N",""
"Bryant","27006700",2019-07-15,"TRPD",192,50.84,"mpn","N",""
"French","27010400",2019-07-15,"TRPD",194,86.05,"mpn","N",""
"Medicine West","27010400",2019-07-15,"TRPD",3,9.26,"mpn","N",""
"Parkers","27010700",2019-07-15,"TRPD",4,13.78,"mpn","N",""
"Fish","27011800",2019-07-15,"TRPD",18,8.09,"mpn","N",""
"Baker - Camp","27017600",2019-07-15,"TRPD",6,25.72,"mpn","N",""
"Baker - Main","27017600",2019-07-15,"TRPD",67,57.86,"mpn","N",""
"Rebecca","27019200",2019-07-15,"TRPD",4,2.16,"mpn","N",""
"Cleary","70002200",2019-07-16,"TRPD",3.1,56.07,"mpn","N",""
"Cedar","70009100",2019-07-16,"TRPD",59.1,12.87,"mpn","N",""
"Medicine East","27010400",2019-07-17,"TRPD",178.5,155.72,"mpn","Y","ecoli_30dayGM"
"French","27010400",2019-07-17,"TRPD",93.3,79.04,"mpn","N",""
"Parkers","27010700",2019-07-17,"TRPD",68,20.49,"mpn","N",""
"Parkers","27010700",2019-07-18,"TRPD",113,28.36,"mpn","N",""
"Auburn","10004400",2019-07-22,"TRPD",1,1.87,"mpn","N",""
"Bryant","27006700",2019-07-22,"TRPD",325.5,105.39,"mpn","N",""
"French","27010400",2019-07-22,"TRPD",77.1,89.21,"mpn","N",""
"Medicine East","27010400",2019-07-22,"TRPD",21.8,88.45,"mpn","N",""
"Medicine West","27010400",2019-07-22,"TRPD",33.2,14.79,"mpn","N",""
"Parkers","27010700",2019-07-22,"TRPD",37.9,25.66,"mpn","N",""
"Fish","27011800",2019-07-22,"TRPD",201.4,10.88,"mpn","N",""
"Baker - Camp","27017600",2019-07-22,"TRPD",63.8,27.39,"mpn","N",""
"Baker - Main","27017600",2019-07-22,"TRPD",17.3,53.56,"mpn","N",""
"Rebecca","27019200",2019-07-22,"TRPD",8.4,2.74,"mpn","N",""
"Cleary","70002200",2019-07-22,"TRPD",7.5,42.91,"mpn","N",""
"Cedar","70009100",2019-07-22,"TRPD",3.1,15.54,"mpn","N",""
"Auburn","10004400",2019-07-29,"TRPD",1,1.87,"mpn","N",""
"Bryant","27006700",2019-07-29,"TRPD",27.2,98.26,"mpn","N",""
"French","27010400",2019-07-29,"TRPD",387.3,100.1,"mpn","N",""
"Medicine East","27010400",2019-07-29,"TRPD",248.1,98.86,"mpn","N",""
"Medicine West","27010400",2019-07-29,"TRPD",5.2,13.07,"mpn","N",""
"Parkers","27010700",2019-07-29,"TRPD",8.5,25.07,"mpn","N",""
"Fish","27011800",2019-07-29,"TRPD",218.7,26.7,"mpn","N",""
"Baker - Camp","27017600",2019-07-29,"TRPD",25.9,29.36,"mpn","N",""
"Baker - Main","27017600",2019-07-29,"TRPD",41.4,58.94,"mpn","N",""
"Rebecca","27019200",2019-07-29,"TRPD",9.8,4.01,"mpn","N",""
"Cleary","70002200",2019-07-30,"TRPD",21.3,34.46,"mpn","N",""
"Cedar","70009100",2019-07-30,"TRPD",1,15.54,"mpn","N",""
"Bryant","27006700",2019-08-05,"TRPD",547.5,159.44,"mpn","Y","ecoli_30dayGM"
"French","27010400",2019-08-05,"TRPD",72.7,131.48,"mpn","Y","ecoli_30dayGM"
"Fish","27011800",2019-08-05,"TRPD",2419.6,87.15,"mpn","Y","ecoli_1dayGM"
"Auburn","10004400",2019-08-05,"TRPD",1,1.87,"mpn","N",""
"Medicine East","27010400",2019-08-05,"TRPD",74.9,94.09,"mpn","N",""
"Medicine West","27010400",2019-08-05,"TRPD",129.6,16.78,"mpn","N",""
"Parkers","27010700",2019-08-05,"TRPD",98.4,47.57,"mpn","N",""
"Baker - Camp","27017600",2019-08-05,"TRPD",261.3,37.31,"mpn","N",""
"Baker - Main","27017600",2019-08-05,"TRPD",110,58.85,"mpn","N",""
"Rebecca","27019200",2019-08-05,"TRPD",16.1,6.38,"mpn","N",""
"Cleary","70002200",2019-08-05,"TRPD",118.7,30.22,"mpn","N",""
"Cedar","70009100",2019-08-05,"TRPD",14.4,13.82,"mpn","N",""
"Bryant","27006700",2019-08-06,"TRPD",1046.2,249.85,"mpn","Y","ecoli_30dayGM"
"French","27010400",2019-08-06,"TRPD",579.4,163.64,"mpn","Y","ecoli_30dayGM"
"Fish","27011800",2019-08-06,"TRPD",1413.6,306.66,"mpn","Y","ecoli_1dayGM"
"Bryant","27006700",2019-08-07,"TRPD",107.1,222.32,"mpn","Y","ecoli_30dayGM"
"French","27010400",2019-08-07,"TRPD",344.8,212.54,"mpn","Y","ecoli_30dayGM"
"Fish","27011800",2019-08-07,"TRPD",16.9,302.81,"mpn","Y","ecoli_30dayGM"
"Fish","27011800",2019-08-08,"TRPD",5.2,145.73,"mpn","Y","ecoli_30dayGM"
"Bryant","27006700",2019-08-12,"TRPD",387.3,230.19,"mpn","Y","ecoli_30dayGM"
"French","27010400",2019-08-12,"TRPD",352.4,288.03,"mpn","Y","ecoli_30dayGM"
"Auburn","10004400",2019-08-12,"TRPD",2,1.32,"mpn","N",""
"Medicine East","27010400",2019-08-12,"TRPD",53,82.55,"mpn","N",""
"Medicine West","27010400",2019-08-12,"TRPD",2,10.61,"mpn","N",""
"Parkers","27010700",2019-08-12,"TRPD",178.2,57.68,"mpn","N",""
"Fish","27011800",2019-08-12,"TRPD",83.9,120.32,"mpn","N",""
"Baker - Camp","27017600",2019-08-12,"TRPD",14.5,32.73,"mpn","N",""
